,event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
3210947,2020-01-25 06:43:05 UTC,cart,5723225,1487580009445982239,,,0.48,575037982,ce22687a-fc37-ba4b-fee4-5a95cd6efdd7
3211014,2020-01-25 06:44:07 UTC,view,5773354,1487580005134238553,,runail,2.62,596367954,e691ae40-488c-4c72-9256-5c663b5ee97c
3211087,2020-01-25 06:45:14 UTC,view,5826000,1487580005092295511,,lianail,6.33,603860233,bd6f342b-365e-42a4-887c-99af8d91cf0f
3211117,2020-01-25 06:45:35 UTC,remove_from_cart,5903136,1783999068909863670,,staleks,4.75,583938423,690ba74b-cf5c-40e6-9bb1-05976356ae56
3211123,2020-01-25 06:45:40 UTC,view,5650440,1487580007852147670,,metzger,7.62,563263201,da60fec5-7d39-44c5-83de-ad664efb7af5
3211176,2020-01-25 06:46:29 UTC,cart,5746848,2193074740686488401,furniture.bathroom.bath,irisk,54.76,298143625,d8a5e9b4-e20c-4abb-b705-caacb00b80d4
3211920,2020-01-25 06:58:38 UTC,view,5022,1487580007952810971,,runail,4.84,605774105,1ecc279e-4ed9-4a03-bca9-9ba1e0fa4bae
3212132,2020-01-25 07:02:22 UTC,remove_from_cart,5855333,2193074740552270669,,,3.89,408085978,4bde28e5-5a53-4e42-99fc-e73a275f229b
3212950,2020-01-25 07:11:04 UTC,view,5798932,1487580009445982239,,,1.56,443045778,4392216e-76fb-44b0-a205-c1aaba45cbd4
3213180,2020-01-25 07:14:09 UTC,view,5649418,1487580009387261981,,,4.76,448010977,27bd5ff1-24d2-499a-bb6c-6d2f6e062f7d
3213883,2020-01-25 07:23:06 UTC,view,5664646,1487580011383750769,,,0.76,600624869,0b29ee0b-d8da-f9e5-4243-ecaeecdd05c3
3215084,2020-01-25 07:36:11 UTC,view,5816666,1487580005553668971,,,7.46,526498534,b732f49d-79ca-7dab-46e8-85f167a57afd
3215568,2020-01-25 07:41:54 UTC,view,5830538,1487580005671109489,,masura,1.73,605787319,c549bac1-1565-4e2c-b763-60ce4bd464f7
3216333,2020-01-25 07:50:07 UTC,cart,5854882,1487580009445982239,,irisk,0.95,480091841,0c559351-e1ce-4f96-ba59-f005c94ac2ea
3218716,2020-01-25 08:18:46 UTC,view,5884620,1487580011627020412,,dizao,4.75,458188817,02092d83-2e3a-5849-9d2b-f0d870e06fa7
3219530,2020-01-25 08:26:49 UTC,view,5649236,1487580008246412266,,concept,8.65,605806403,0cecd188-d629-4696-8a30-30264e043ee8
3219634,2020-01-25 08:28:24 UTC,view,5844151,1487580009143992338,,,9.76,605806865,4e407048-530b-4d5e-99da-6e63685460f9
3219894,2020-01-25 08:31:17 UTC,view,5879279,1891434214553813877,,masura,3.95,597883858,d5b593a1-05fd-454c-ab3a-14e7b82ac272
3220803,2020-01-25 08:41:57 UTC,view,5854882,1487580009445982239,,irisk,0.95,605812730,aba85823-5243-4c4a-abe4-f45cfc5402c8
3222817,2020-01-25 09:03:12 UTC,remove_from_cart,5910748,1487580008087028706,,dewal,0.75,542689770,2281ada1-0313-4916-a7e0-882265649b6b
3222857,2020-01-25 09:03:34 UTC,view,5774240,1487580009051717646,,,39.67,605809916,b73071a8-3d7f-458d-843f-c1721d329db8
3223424,2020-01-25 09:09:20 UTC,view,29372,1487580012717539489,,,1.13,595612066,af22ba6b-173a-4fd0-865e-64c8eb585d66
3223527,2020-01-25 09:10:53 UTC,view,5809871,1605161575889502297,,grattol,3.02,605824005,75d70ed0-a38e-4027-b357-b62a008be81e
3223576,2020-01-25 09:11:28 UTC,cart,5809214,1487580007675986893,,bpw.style,1.43,532169378,a9b7680c-5aeb-d37e-07a7-9d02f28f0981
3223592,2020-01-25 09:11:35 UTC,cart,5831982,2089259162625114209,,mavala,8.73,605820976,58c0bc9a-9ef8-4b4f-8835-f3d125b3b21f
3224172,2020-01-25 09:17:47 UTC,view,5775980,1783999063314661546,,,11.9,451317123,d600437a-f674-4f5d-a288-1642cd421741
3224801,2020-01-25 09:24:24 UTC,remove_from_cart,5839705,1487580005671109489,,masura,1.73,565373457,27d230b4-6bb8-40de-8f29-7af9013a1cc8
3225015,2020-01-25 09:27:06 UTC,view,5887023,1487580013145358517,,,4.49,534968503,355a76af-a73c-46ba-8839-3e0a77e2f369
3225744,2020-01-25 09:35:44 UTC,remove_from_cart,5859420,1487580005671109489,,masura,2.37,524824762,9daafdf1-6c5d-45d0-b6b0-07713d31e6f6
3225993,2020-01-25 09:38:14 UTC,view,5817897,1783999063314661546,,,30.79,451317123,0a77f63e-42c0-4f2c-b957-9a11366fd9e8
3226337,2020-01-25 09:41:59 UTC,view,5810071,1487580005427839846,,irisk,3.78,603659521,f3d2ce3c-b76a-4c8c-aabb-d46bff1b56cc
3226346,2020-01-25 09:42:05 UTC,view,5809910,1602943681873052386,,grattol,5.24,492574645,1b28455a-6372-4e7c-9e7f-76c171d37dc9
3226864,2020-01-25 09:45:35 UTC,remove_from_cart,5804462,1487580005461394279,,bluesky,3.97,577106637,ce402eaa-7cec-4bfd-b635-42be737031fd
3227683,2020-01-25 09:51:28 UTC,view,5886694,1783999063314661546,,,11.11,505092177,4c373bcb-a242-473a-a2f0-3cc1431f5505
3227940,2020-01-25 09:54:17 UTC,view,5837126,1487580012969197740,,,4.76,605837157,698e2907-750c-4d2d-87d5-39c66f36fedc
3228093,2020-01-25 09:55:23 UTC,purchase,5913359,1487580008112194531,,dewal,5.98,604808803,c29c1ce5-df35-4bb9-b92b-f7124557b5f8
3228445,2020-01-25 09:59:06 UTC,view,5754990,1487580005092295511,,,4.76,577838245,23dd0150-5b84-47a8-a90f-7c4d999dad4b
3228767,2020-01-25 10:02:36 UTC,remove_from_cart,5836309,1487580008145748965,,pole,1.11,605360408,5d7d63fd-a8ef-4757-8ae0-050eecf843cc
3229647,2020-01-25 10:10:51 UTC,remove_from_cart,5864611,1487580013086638258,,italwax,8.41,568575496,42afc052-74f2-4420-a04f-9663b033933e
3230114,2020-01-25 10:16:14 UTC,view,5571134,1487580010125459512,,,8.57,604685904,1ffb8328-0fac-40a4-a04a-f2bb6b6e13d3
3230115,2020-01-25 10:16:14 UTC,view,5921788,2115334439910245200,,,5.13,604956906,76d7d730-78fd-41ef-aff6-45a7b58f4b34
3230528,2020-01-25 10:19:39 UTC,view,5854574,1487580006350586771,appliances.environment.vacuum,jessnail,21.43,605350749,f0badd70-9594-46c3-9370-6a76af810bb4
3230606,2020-01-25 10:20:38 UTC,remove_from_cart,5911705,1487580005754995573,,,4.44,582090339,d89cbae8-b565-4e2c-8624-c103a0cee9ee
3231114,2020-01-25 10:25:41 UTC,view,5913372,1487580008112194531,,dewal,6.62,589517849,c7979232-bc97-4cd5-8a5f-2825a8ab48b3
3232072,2020-01-25 10:35:23 UTC,view,5814046,1487580005092295511,,grattol,6.27,547476480,dc14d57c-9b52-446a-82fc-3d7ebcd87be8
3232158,2020-01-25 10:35:50 UTC,cart,5628027,1487580009387261981,,,3.81,566691594,c0b4c87b-07ad-444d-b3a4-eb9979b24487
3233194,2020-01-25 10:43:35 UTC,view,5814042,1783999063314661546,,grattol,10.32,605851634,5e4ac8f0-b004-4713-96d8-3f389932034e
3233281,2020-01-25 10:44:25 UTC,view,5809910,1602943681873052386,,grattol,5.24,504814611,4f5268df-b4d4-4acf-b18f-0fc938c2b4d6
3233361,2020-01-25 10:45:04 UTC,cart,5854905,1487580009387261981,,irisk,2.86,506112015,f608ae40-252f-4269-bf8f-ddc1df32a4e1
3233378,2020-01-25 10:45:14 UTC,cart,5836527,1487580013522845895,,nagaraku,0.63,564266520,405d4802-fe5a-4eba-b4f0-dc846b8bbe4c
3233410,2020-01-25 10:45:29 UTC,cart,5857678,1487580005092295511,,artex,15.08,360522280,3ba6cf0d-db7e-4afc-b452-5824ca0203b0
3235794,2020-01-25 11:06:50 UTC,view,5861602,1783999067156644376,,lador,13.52,605869769,ec68bee0-f17f-4cbc-9c44-9ea7339db912
3235845,2020-01-25 11:07:15 UTC,view,5020,1487580007852147670,,runail,4.08,384799780,55a9567d-65b1-4204-b2d7-db8c2162dd7c
3235875,2020-01-25 11:07:41 UTC,view,5669251,1487580005461394279,,bluesky,5.08,605868836,06c95669-3b00-4010-a4ea-1ad19289cbc6
3236149,2020-01-25 11:10:39 UTC,purchase,5796964,1487580009362096156,,,0.71,565941607,2917cb34-17cc-433b-9673-11c1d26a779e
3236402,2020-01-25 11:12:50 UTC,view,5846809,2141560642253881670,,browxenna,9.29,519909827,17f0d7ff-b6a5-4454-8e58-673c3cd02f79
3236887,2020-01-25 11:17:15 UTC,remove_from_cart,5749720,1487580005092295511,,runail,4.44,454775415,760a408e-304e-4579-9c0b-be7647168140
3236895,2020-01-25 11:17:20 UTC,remove_from_cart,5859407,1487580005671109489,,masura,2.37,454775415,760a408e-304e-4579-9c0b-be7647168140
3237081,2020-01-25 11:19:07 UTC,cart,5693787,1487580008657454075,,,2.86,563821252,eea21791-8f9a-44cb-af7f-22e637484fc9
3237145,2020-01-25 11:19:36 UTC,cart,5811800,1487580005671109489,,masura,1.73,524178684,274d0255-9624-4b6c-9bb2-3f89809c776b
3238177,2020-01-25 11:28:16 UTC,cart,5856192,1487580006350586771,appliances.environment.vacuum,runail,24.44,605875758,0cade7b9-fb94-4b57-a836-d28e8692858f
3239286,2020-01-25 11:36:52 UTC,view,5662462,1487580009286598681,,irisk,0.71,605742825,719fb5a2-df3c-4c30-a7a1-a23a4e43d1f8
3239531,2020-01-25 11:38:34 UTC,purchase,5814042,1783999063314661546,,grattol,10.32,547141921,76446646-69fa-4e50-a888-8b35841b7aac
3240047,2020-01-25 11:43:18 UTC,purchase,5802162,1487580013069861041,,italwax,23.81,583597250,1b278df1-d1f6-6df5-b04d-f21c8987be1f
3240276,2020-01-25 11:45:43 UTC,view,5857297,1487580005134238553,,runail,2.62,594472006,56c816d5-0149-42fb-9a98-1fd0997cd18a
3240771,2020-01-25 11:50:50 UTC,view,5886558,1487580013413793985,,,4.32,605871215,abaa63bc-fd27-4551-832f-d5608064b0a0
3240789,2020-01-25 11:51:03 UTC,cart,5769938,1487580013858390233,,kapous,3.06,490410351,dbd39fd6-f280-4f16-893d-921fa518fa22
3242183,2020-01-25 12:03:47 UTC,view,5804528,1487580005671109489,,masura,1.73,589486826,c722d84d-30b0-4b95-d330-fd93f6ffbc03
3242280,2020-01-25 12:04:55 UTC,remove_from_cart,5823805,1487580004916134735,,,5.22,518424952,3f0c534a-86c1-4f7c-968b-a984a092645f
3242448,2020-01-25 12:06:49 UTC,view,5848909,1487580007675986893,,bpw.style,0.79,508737991,77e07ebc-9add-42c5-a58e-45030ae9bb88
3242545,2020-01-25 12:07:54 UTC,view,5706479,1487580013950664926,,irisk,11.35,560146063,6f550aa4-94a7-4d1b-941c-f0efa67e6fde
3242573,2020-01-25 12:08:12 UTC,remove_from_cart,5827008,2193074740552270669,,,3.24,601524019,60c9829d-a03b-4b56-8269-f2d09385fde9
3242890,2020-01-25 12:10:39 UTC,remove_from_cart,5910979,1487580005134238553,,runail,3.17,537539243,5b2a3795-5c7e-48c5-8d12-96e0b414ce6e
3243652,2020-01-25 12:17:42 UTC,cart,5773200,1487580005134238553,,runail,2.62,537539243,67f96803-6c20-4866-8020-20d1be28d13d
3243927,2020-01-25 12:19:28 UTC,view,5857678,1487580005092295511,,artex,15.08,589638453,d65beb25-b566-4f9a-b858-7c4c52b78467
3244325,2020-01-25 12:23:03 UTC,remove_from_cart,5882778,1487580005134238553,,runail,3.17,537539243,67f96803-6c20-4866-8020-20d1be28d13d
3244437,2020-01-25 12:23:59 UTC,remove_from_cart,5723511,1487580005134238553,,runail,2.62,537539243,67f96803-6c20-4866-8020-20d1be28d13d
3245415,2020-01-25 12:30:50 UTC,view,5836837,1487580011996119176,,pnb,6.67,575579501,9df96bbe-af4d-468f-bb69-db4c5655bc9e
3245420,2020-01-25 12:30:52 UTC,remove_from_cart,5878650,2095736144888071137,,,2.86,402415400,a3f8ba08-c871-4cc9-9634-01933e8c3a99
3245423,2020-01-25 12:30:56 UTC,cart,5807805,1487580005713052531,,ingarden,4.6,598041526,dc5b6588-3494-4481-b0fc-753124c71759
3245539,2020-01-25 12:32:09 UTC,view,5833695,1487580005092295511,,,7.22,223293700,f4f3c47a-d683-4495-938b-5c1707eae7c2
3245645,2020-01-25 12:32:56 UTC,remove_from_cart,5899853,2115334439910245200,,,4.46,419558969,082f7530-2481-4e39-8ee9-f0b1f153f739
3245979,2020-01-25 12:35:53 UTC,view,5691026,1487580009387261981,,,2.86,468256162,ecb86500-dde8-4047-8891-2bf59fb7c426
3246651,2020-01-25 12:40:53 UTC,remove_from_cart,5900462,1487580013749338323,,concept,0.33,605902653,fb8ebed5-30bd-4dc1-8502-aa75fe5c26af
3246701,2020-01-25 12:41:23 UTC,view,5896177,1487580004916134735,,,4.76,604269266,f6f7dc07-4f90-4099-b916-e7cee40401a7
3247347,2020-01-25 12:47:17 UTC,cart,5888070,1487580013522845895,,shik,2.38,548144800,2c519aa6-06df-42c1-80b6-85815aa73d68
3247784,2020-01-25 12:50:59 UTC,cart,5838504,1487580011534745720,,levrana,3.17,605909388,39096405-dccd-418e-b60c-6abda976d41f
3249480,2020-01-25 13:05:24 UTC,view,5714119,1487580006317032337,,irisk,5.08,590478762,eb09ed83-66d5-495e-93d5-212459b281ba
3249660,2020-01-25 13:07:10 UTC,view,5853234,1487580005134238553,,runail,3.17,605903433,37f790cc-721b-4f56-af88-51b43e1cb3dc
3249784,2020-01-25 13:08:17 UTC,view,5861764,1487580006350586771,appliances.environment.vacuum,emil,1.43,273397597,ee69709d-fafa-40b6-ade8-6123ad35a34b
3250141,2020-01-25 13:11:33 UTC,remove_from_cart,5885416,1487580005092295511,,grattol,6.27,587681963,35017332-b7ac-4ab6-a9a4-1d1ea735df9b
3251138,2020-01-25 13:18:18 UTC,cart,5540778,1487580012642042013,,,12.38,605919746,9a8c14be-bf59-4648-9a36-74985450409d
3251651,2020-01-25 13:23:25 UTC,purchase,5907062,1487580013522845895,,matreshka,1.9,604476903,f88e6014-9860-4d59-b58c-9c32677be474
3251981,2020-01-25 13:26:27 UTC,purchase,5830317,1487580009496313889,,,4.76,605709471,b715f35d-51cb-4778-a0b9-f53b85bba4c5
3252108,2020-01-25 13:28:18 UTC,cart,5814523,1487580005092295511,,runail,4.44,391645431,b6a167b6-9ffc-4a1c-ad7f-9c0b9afa3c5f
3252139,2020-01-25 13:28:41 UTC,view,5700487,1487580007634043851,,,0.54,432145246,61bf5c22-aa3c-4c2f-958c-fd513bdb4974
3252457,2020-01-25 13:31:47 UTC,view,5826992,1487580005671109489,,masura,1.73,481330089,559c26a5-2331-49a2-be87-82bfc474963e
3252683,2020-01-25 13:34:04 UTC,view,5888062,1487580013011140782,,shik,80.16,535419175,55301794-0a9d-4597-9e69-cfff657de6ed
3252761,2020-01-25 13:34:49 UTC,remove_from_cart,5734480,1487580005050352469,,haruyama,3.17,493285103,f4794d4d-cd60-46f6-a8b4-908255622ff0
3252939,2020-01-25 13:36:42 UTC,view,5856186,1487580006300255120,,runail,75.4,605928632,a9eb6e1f-f18e-49c7-a8e1-66445cbe1a80
3253599,2020-01-25 13:42:28 UTC,remove_from_cart,5823773,1487580008263189483,,estel,2.38,308529750,1aa664df-6a82-4862-a677-330bfa17e661
3255366,2020-01-25 13:57:24 UTC,view,5783987,1487580005268456287,,,4.75,567522075,97326dc3-f2c4-41bb-a5d4-231a030f2858
3257251,2020-01-25 14:15:10 UTC,cart,5881773,2084144451428549153,,,2.05,599789497,f413cac3-f847-4cdf-aea1-a14babbacf2c
3257967,2020-01-25 14:21:33 UTC,cart,5585630,1487580009311764506,,,1.05,597847497,5041e126-6044-472a-8250-bbae88806661
3258326,2020-01-25 14:25:10 UTC,view,5757945,1487580008263189483,,kapous,9.51,605946355,6672086c-e1de-4b60-a121-b32a79390619
3259046,2020-01-25 14:31:58 UTC,remove_from_cart,5760181,1487580011585077370,,,2.14,536206771,301e94d2-7df4-4699-8747-032a932cd75d
3259654,2020-01-25 14:37:57 UTC,remove_from_cart,5916341,1487580007675986893,,,1.43,576346717,eb7fdf82-cf53-441e-afdc-29d6e857043d
3259718,2020-01-25 14:38:40 UTC,cart,5772454,1602943681873052386,,grattol,4.76,530863425,cc01a08e-6107-4020-8f1a-82d621a7a855
3260142,2020-01-25 14:42:40 UTC,remove_from_cart,5622430,1487580014009385185,,,12.33,390820858,6f5f3cae-1dfd-4b4d-a692-964bb77bf44b
3260294,2020-01-25 14:44:15 UTC,remove_from_cart,5896788,1783999068909863670,,staleks,4.75,605952965,7be6c66a-0bd8-432e-8c4c-25bb8eaf97e2
3261263,2020-01-25 14:55:11 UTC,view,38750,2140803113261466607,,runail,1.59,562245140,b9a00b8d-f30e-43be-af01-29baf4d0b9d5
3261896,2020-01-25 15:01:19 UTC,cart,42675,1487580011383750769,,swarovski,2.38,585384361,7a193012-2f87-4425-8465-1be7c9288412
3262885,2020-01-25 15:11:12 UTC,view,5895459,1487580011677352062,,ecocraft,6.49,600234065,df7d0c75-2978-4b31-a375-460e36df6a0d
3262903,2020-01-25 15:11:22 UTC,view,5571060,1487580009286598681,,,1.27,452597771,2f2c910f-2913-4f7d-ba77-55510918996b
3263159,2020-01-25 15:14:01 UTC,view,5785144,1487580013950664926,,runail,11.83,556797447,d7bd755a-5e35-4263-a767-4e1ca7673650
3264566,2020-01-25 15:28:22 UTC,remove_from_cart,5811841,1487580008800059394,,masura,3.79,416344202,c2fafa75-23d7-4e8e-860b-e41b0bd5e535
3264667,2020-01-25 15:28:59 UTC,view,5877462,1487580006350586771,appliances.environment.vacuum,jessnail,21.43,247779965,ff8223b6-e1de-42ed-8289-4705542baa17
3264754,2020-01-25 15:29:57 UTC,cart,5810072,1487580005427839846,,irisk,4.86,605965699,d651030e-423a-4ff5-b3bd-a4e64dca177a
3264809,2020-01-25 15:30:36 UTC,view,5839048,1487580005511725929,,,5.56,578412651,af3769b3-b373-4c5f-be19-73447e567ead
3265224,2020-01-25 15:34:44 UTC,cart,5564552,1487580006962955182,,runail,2.22,605960608,dc5d1d74-4985-4cfb-9365-12b0caca3a00
3266066,2020-01-25 15:43:18 UTC,cart,5755215,1525995662934540829,,,3.97,573808635,37aeccec-92d7-48bb-9be5-3e00f5d18847
3266170,2020-01-25 15:44:10 UTC,view,5773377,1487580005134238553,,runail,2.78,567704330,f8badba7-f43f-452d-92ff-eaa93207483c
3266423,2020-01-25 15:46:41 UTC,cart,5886198,1487580009286598681,,,0.63,562883565,76687bc6-f178-497a-a751-13aee14e9fb6
3267152,2020-01-25 15:53:37 UTC,view,5834738,1487580009445982239,,,0.79,395244471,5bb15c7c-6baf-4c1e-9b3e-ccec7fef3cb1
3268137,2020-01-25 16:02:13 UTC,view,5910409,1487580008011531230,,dewal,4.68,553219489,1550dcc3-bd91-463c-974a-f26c84c0f68d
3268365,2020-01-25 16:04:22 UTC,view,5896428,1487580006300255120,,jessnail,58.73,605984871,5007813d-71b9-4072-b161-1aadfab86146
3270827,2020-01-25 16:26:14 UTC,remove_from_cart,5836529,1487580013522845895,,nagaraku,0.08,430626038,b5a8cb33-d678-44e4-b07f-29877a2af12f
3271239,2020-01-25 16:30:32 UTC,view,5676936,1487580005268456287,,,8.73,605996177,3e9c0537-6691-4e6c-afcd-9aecd4cb8c42
3271438,2020-01-25 16:32:53 UTC,remove_from_cart,5909021,1487580005427839846,,irisk,6.19,605989233,0c1dd0e9-8478-47e6-ae64-f8cfa469c05f
3272278,2020-01-25 16:41:37 UTC,view,5813488,1487580005671109489,,masura,1.73,471593792,8d09364b-067a-4ff3-b564-f279673ac184
3272473,2020-01-25 16:43:39 UTC,cart,5498,1487580005713052531,,ingarden,4.44,581756340,40142e86-8910-45fa-8876-8aaaf62d1226
3272516,2020-01-25 16:44:12 UTC,cart,5849655,1487580013841613016,,keen,6.22,561578604,4ec622d5-0998-4cb1-8a25-476f36c475c3
3272777,2020-01-25 16:46:32 UTC,view,5843641,1487580005092295511,,f.o.x,6.67,579715586,bf52ba17-0ed9-4d41-8ae6-a3e00c2dc564
3272967,2020-01-25 16:48:24 UTC,remove_from_cart,5831982,2089259162625114209,,mavala,8.73,605820976,dc0a6d68-1916-48ae-9817-4a14c346594b
3273028,2020-01-25 16:49:05 UTC,view,5921613,1487580007281722301,,,14.92,402921337,7f35d453-feb1-4c87-a54f-d75e307c4a43
3273123,2020-01-25 16:49:33 UTC,view,5895622,1487580007256556476,,,6.43,477218607,972e91bf-dee9-4a07-84b3-faebbb7d3326
3273377,2020-01-25 16:52:01 UTC,cart,5733832,1487580005050352469,,haruyama,3.97,236515210,dfe536f4-bd35-43d0-ac91-4be7d9525822
3273820,2020-01-25 16:55:30 UTC,view,5886198,1487580009286598681,,,0.63,548106262,40d8c85d-3acc-42b6-bb6c-24d9f9014498
3274158,2020-01-25 16:57:57 UTC,view,5693515,1487580005511725929,,,5.56,497495406,6a3c55fb-1746-4088-8948-c23df0a10a97
3274976,2020-01-25 17:04:45 UTC,view,5836488,2151191071051219817,,nagaraku,5.56,606010043,d235912f-35eb-483f-bcb2-ac45adbfaff1
3275006,2020-01-25 17:05:03 UTC,remove_from_cart,5816170,1602943681873052386,,grattol,5.24,535733518,7f7ebaac-217d-42a8-a672-e8b78e7a3503
3275044,2020-01-25 17:05:24 UTC,view,5807828,1487580005713052531,,ingarden,4.6,555035406,0fd0f533-58f1-4eaf-8444-bfa530d9c600
3275540,2020-01-25 17:09:12 UTC,remove_from_cart,5826180,1487580007483048900,,,3.33,460652444,f0d508ca-d774-4dae-b301-b7e12613ed1c
3276261,2020-01-25 17:15:00 UTC,purchase,5839658,1487580005671109489,,masura,2.37,238138283,06be58ad-1952-47b5-b62d-fcc50a5187f4
3276301,2020-01-25 17:15:05 UTC,remove_from_cart,5527,2196456817641391019,,ingarden,5.24,440975978,769b5649-1d42-48b3-886c-86e59b8b578b
3276606,2020-01-25 17:16:37 UTC,view,5858595,1487580005268456287,,,7.3,431532864,eaa84796-fea0-4451-9bcb-140a731d300c
3276662,2020-01-25 17:17:02 UTC,view,5700854,1487580009471148064,,irisk,4.13,606015028,a07f193b-12c4-4a9e-9323-1c3f404383b4
3277512,2020-01-25 17:22:25 UTC,view,5816172,1602943681873052386,,grattol,5.24,565249204,c337e35a-8b06-43bc-b1e1-892a8562a09d
3278086,2020-01-25 17:25:46 UTC,view,5766982,1487580013069861041,,italwax,18.25,572293278,9be23876-a6c1-4c62-8ab6-5bcad8290f92
3278630,2020-01-25 17:29:05 UTC,cart,4645,1487580006317032337,,,4.92,397379360,d2a54b17-1bc2-40c0-96b0-a36d08630c2c
3278686,2020-01-25 17:29:37 UTC,cart,5877213,1487580009445982239,,,1.03,248704072,ec197abc-7428-4ff0-a327-a350f9b9e982
3279305,2020-01-25 17:35:08 UTC,view,5878151,1487580005268456287,,cosmoprofi,7.14,374988726,ab5deabf-6857-43af-8d38-9800b1da1ad6
3279415,2020-01-25 17:35:54 UTC,view,5767921,1487580005595612013,,,2.05,536473102,0bee04c4-0f86-4667-9f90-98ec52bbfdba
3279531,2020-01-25 17:36:44 UTC,cart,5724651,1487580005427839846,,irisk,2.48,475616423,76e9d0b6-158d-48f6-817c-ca97dce7925f
3279584,2020-01-25 17:37:06 UTC,view,5786848,1783999068909863670,,smart,7.14,429215156,ec9aef41-22c3-4108-a37a-beae01ef20e0
3280170,2020-01-25 17:42:35 UTC,cart,5840113,1897124478404526487,,runail,3.17,601185500,9d6ed10a-7cd1-48d3-b4af-02ee31b317c6
3280593,2020-01-25 17:46:25 UTC,view,5871004,1487580008800059394,,masura,6.02,551714543,d02bb141-0d05-42d0-b2ed-8f37b06a1e07
3281037,2020-01-25 17:49:29 UTC,cart,5723503,1487580005134238553,,runail,2.35,606027221,ecf03dd0-8a74-4be1-b1e2-2bc04e798e7d
3281686,2020-01-25 17:54:35 UTC,view,5905197,1487580005092295511,,,8.73,517859679,daf6872d-7090-43bf-9e99-f595a832057a
3282029,2020-01-25 17:57:37 UTC,cart,5921708,2115334439910245200,,,5.16,553806656,4f4b61e4-f888-4059-bb53-8b123bfa1181
3282492,2020-01-25 18:00:46 UTC,view,5809616,1487580005595612013,,,3.02,606029475,6b11ed15-96de-48e3-8d5c-2acaf15bb220
3282802,2020-01-25 18:03:41 UTC,cart,5839660,1487580005671109489,,masura,2.37,335764683,00a37d95-cc56-453b-b19b-2e56b6202f9b
3282825,2020-01-25 18:03:52 UTC,view,5820085,1487580012994363565,,domix,4.02,518341498,06425eab-6bbf-47ea-9f92-32d429c1305e
3283310,2020-01-25 18:07:34 UTC,view,5692917,1487580004857414477,,lianail,5.54,582566308,680f46fa-6d96-4c31-a3e3-9221f5888ca9
3283484,2020-01-25 18:09:16 UTC,view,5759899,1487580005713052531,,ingarden,4.44,588398286,2335512c-8eae-4a4b-ba95-1b82bc4eacf2
3283493,2020-01-25 18:09:20 UTC,cart,5677376,1487580008288355308,,estel,6.83,518341498,9d3adae4-fbd2-4b9c-a722-ba4c8b1b1a93
3283525,2020-01-25 18:09:37 UTC,cart,5679456,1487580011182424167,,irisk,0.63,600600225,76b31d68-e308-4d39-847b-84dffb4d053c
3283542,2020-01-25 18:09:44 UTC,cart,5622689,1487580007306888126,,,2.14,475616423,76e9d0b6-158d-48f6-817c-ca97dce7925f
3284462,2020-01-25 18:17:11 UTC,view,5731460,1487580004916134735,,,6.35,497495406,6a3c55fb-1746-4088-8948-c23df0a10a97
3285211,2020-01-25 18:22:51 UTC,remove_from_cart,5839660,1487580005671109489,,masura,2.37,575017168,c83c6478-c425-4932-8c52-cb9bb27e05bd
3285786,2020-01-25 18:26:51 UTC,remove_from_cart,5850624,1602943681873052386,,grattol,5.24,444648318,717b9f92-6d3a-40c4-a8d6-98cbe31608b0
3285923,2020-01-25 18:27:38 UTC,view,5850302,1487580007524991942,,bluesky,4.76,606042577,ab573111-0ba1-4868-a305-bf41ac5d40c9
3286365,2020-01-25 18:30:55 UTC,cart,5866397,1597770225539875791,,,8.89,584460290,cb2423a5-aeef-4b01-95ea-942dd37ff451
3286649,2020-01-25 18:32:46 UTC,cart,5809912,1602943681873052386,,grattol,5.24,446430577,80a7313f-05af-4827-9e22-9023884e767e
3287074,2020-01-25 18:36:05 UTC,view,5904369,1487580007675986893,,,1.59,576906063,517d631d-e573-4502-ab8f-f6fcdab54a35
3287657,2020-01-25 18:39:41 UTC,view,5651938,1487580012902088873,,,6.33,594501292,b0edac5a-abc7-4282-a46f-2140554d1b9f
3288169,2020-01-25 18:43:11 UTC,cart,5585354,1487580009311764506,,,4.21,606031297,0a7cc539-ba8e-4c98-91e3-2c803ffd71fe
3288289,2020-01-25 18:44:13 UTC,view,5622677,1487580007281722301,,severina,3.16,606049018,f409c278-0cf1-4dcc-950f-7ce6aa103577
3288526,2020-01-25 18:45:49 UTC,view,5830559,1487580005671109489,,masura,1.73,549313773,4e8ce00d-e52f-4f84-bc90-41a468c132ed
3288714,2020-01-25 18:46:57 UTC,purchase,5641999,1487580006317032337,,,17.3,397379360,d2a54b17-1bc2-40c0-96b0-a36d08630c2c
3288870,2020-01-25 18:47:51 UTC,view,5700035,1487580009286598681,,runail,0.4,591422154,d1d83d53-7018-4027-b8ff-bee1130c37b7
3289104,2020-01-25 18:49:27 UTC,view,5550304,2195085255176618020,,,1.81,606046078,a85fc413-91ef-4b87-862f-418c50d7f20c
3289658,2020-01-25 18:52:27 UTC,cart,5916336,1487580007675986893,,,1.43,527021202,bcccb8be-a4a5-49ac-b61c-85b7d193e96f
3290208,2020-01-25 18:55:30 UTC,view,5765552,1487580011970953351,furniture.bathroom.bath,domix,4.71,477693367,9c808b76-177b-4978-abc8-f0fc1fc4c009
